"Componenet","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-jaeger","grype","envoyproxy/envoy:v1.35.2","CVE-2025-68972","Medium","gpgv","2.2.27-3ubuntu2.4","","A medium vulnerability in deb package: gpgv, version 2.2.27-3ubuntu2.4 was found in image envoyproxy/envoy:v1.35.2 at: /var/lib/dpkg/status"
"qubership-jaeger","grype","envoyproxy/envoy:v1.35.2","CVE-2025-9820","Medium","libgnutls30","3.7.3-4ubuntu1.7","","A low vulnerability in deb package: libgnutls30, version 3.7.3-4ubuntu1.7 was found in image envoyproxy/envoy:v1.35.2 at: /var/lib/dpkg/status"
"qubership-jaeger","grype","envoyproxy/envoy:v1.35.2","CVE-2025-64527","Medium","envoy","1.35.2","1.33.13,1.34.11,1.35.7,1.36.3","A medium vulnerability in binary package: envoy, version 1.35.2 was found in image envoyproxy/envoy:v1.35.2 at: /usr/local/bin/envoy"
"qubership-jaeger","grype","envoyproxy/envoy:v1.35.2","CVE-2025-64763","Medium","envoy","1.35.2","1.33.13,1.34.11,1.35.7,1.36.3","A medium vulnerability in binary package: envoy, version 1.35.2 was found in image envoyproxy/envoy:v1.35.2 at: /usr/local/bin/envoy"
"qubership-jaeger","grype","envoyproxy/envoy:v1.35.2","CVE-2025-66220","High","envoy","1.35.2","1.33.13,1.34.11,1.35.7,1.36.3","A high vulnerability in binary package: envoy, version 1.35.2 was found in image envoyproxy/envoy:v1.35.2 at: /usr/local/bin/envoy"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-61723","High","stdlib","go1.25.1","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-61725","High","stdlib","go1.25.1","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-58185","Medium","stdlib","go1.25.1","1.24.8,1.25.2","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-47912","Medium","stdlib","go1.25.1","1.24.8,1.25.2","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-58186","Medium","stdlib","go1.25.1","1.24.8,1.25.2","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-61724","Medium","stdlib","go1.25.1","1.24.8,1.25.2","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-61729","High","stdlib","go1.25.1","1.24.11,1.25.5","A high vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-58187","High","stdlib","go1.25.1","1.24.9,1.25.3","A high vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-58188","High","stdlib","go1.25.1","1.24.8,1.25.2","A high vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-58189","Medium","stdlib","go1.25.1","1.24.8,1.25.2","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-58183","Medium","stdlib","go1.25.1","1.24.8,1.25.2","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-jaeger","grype","jaegertracing/example-hotrod:1.74.0","CVE-2025-61727","Medium","stdlib","go1.25.1","1.24.11,1.25.5","A medium vulnerability in go-module package: stdlib, version go1.25.1 was found in image jaegertracing/example-hotrod:1.74.0 at: /go/bin/hotrod-linux"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2023-2953","High","libldap-2.5-0","2.5.13+dfsg-5","","A high vulnerability in deb package: libldap-2.5-0, version 2.5.13+dfsg-5 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libldap-2.5-0"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2011-3389","Medium","libgnutls30","3.7.9-2+deb12u4","","A low vulnerability in deb package: libgnutls30, version 3.7.9-2+deb12u4 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgnutls30"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2015-3276","High","libldap-2.5-0","2.5.13+dfsg-5","","A low vulnerability in deb package: libldap-2.5-0, version 2.5.13+dfsg-5 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libldap-2.5-0"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-32990","High","libgnutls30","3.7.9-2+deb12u4","3.7.9-2+deb12u5","A high vulnerability in deb package: libgnutls30, version 3.7.9-2+deb12u4 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgnutls30"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-15467","Critical","libssl3","3.0.15-1~deb12u1","3.0.18-1~deb12u2","A critical vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-32988","High","libgnutls30","3.7.9-2+deb12u4","3.7.9-2+deb12u5","A high vulnerability in deb package: libgnutls30, version 3.7.9-2+deb12u4 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgnutls30"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2017-17740","High","libldap-2.5-0","2.5.13+dfsg-5","","A low vulnerability in deb package: libldap-2.5-0, version 2.5.13+dfsg-5 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libldap-2.5-0"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2018-20796","High","libc6","2.36-9+deb12u10","","A low vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2018-5709","High","libgssapi-krb5-2","1.20.1-2+deb12u2","","A low vulnerability in deb package: libgssapi-krb5-2, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgssapi-krb5-2"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2018-5709","High","libk5crypto3","1.20.1-2+deb12u2","","A low vulnerability in deb package: libk5crypto3, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libk5crypto3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2018-5709","High","libkrb5-3","1.20.1-2+deb12u2","","A low vulnerability in deb package: libkrb5-3, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libkrb5-3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2018-5709","High","libkrb5support0","1.20.1-2+deb12u2","","A low vulnerability in deb package: libkrb5support0, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libkrb5support0"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2019-1010025","Medium","libc6","2.36-9+deb12u10","","A low vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2024-13176","Medium","libssl3","3.0.15-1~deb12u1","3.0.16-1~deb12u1","A medium vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-10148","Medium","libcurl4","7.88.1-10+deb12u12","","A medium vulnerability in deb package: libcurl4, version 7.88.1-10+deb12u12 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libcurl4"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-6395","Medium","libgnutls30","3.7.9-2+deb12u4","3.7.9-2+deb12u5","A medium vulnerability in deb package: libgnutls30, version 3.7.9-2+deb12u4 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgnutls30"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-0725","High","libcurl4","7.88.1-10+deb12u12","","A low vulnerability in deb package: libcurl4, version 7.88.1-10+deb12u12 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libcurl4"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-32989","Medium","libgnutls30","3.7.9-2+deb12u4","3.7.9-2+deb12u5","A medium vulnerability in deb package: libgnutls30, version 3.7.9-2+deb12u4 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgnutls30"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-3576","Medium","libgssapi-krb5-2","1.20.1-2+deb12u2","1.20.1-2+deb12u4","A medium vulnerability in deb package: libgssapi-krb5-2, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgssapi-krb5-2"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-3576","Medium","libk5crypto3","1.20.1-2+deb12u2","1.20.1-2+deb12u4","A medium vulnerability in deb package: libk5crypto3, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libk5crypto3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-3576","Medium","libkrb5-3","1.20.1-2+deb12u2","1.20.1-2+deb12u4","A medium vulnerability in deb package: libkrb5-3, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libkrb5-3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-3576","Medium","libkrb5support0","1.20.1-2+deb12u2","1.20.1-2+deb12u4","A medium vulnerability in deb package: libkrb5support0, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libkrb5support0"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-4207","Medium","libpq5","15.12-0+deb12u2","15.13-0+deb12u1","A medium vulnerability in deb package: libpq5, version 15.12-0+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libpq5"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2019-9192","High","libc6","2.36-9+deb12u10","","A low vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-13151","High","libtasn1-6","4.19.0-2+deb12u1","","A high vulnerability in deb package: libtasn1-6, version 4.19.0-2+deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libtasn1-6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-12818","Medium","libpq5","15.12-0+deb12u2","15.15-0+deb12u1","A medium vulnerability in deb package: libpq5, version 15.12-0+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libpq5"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-15281","High","libc6","2.36-9+deb12u10","","A high vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2026-22796","Medium","libssl3","3.0.15-1~deb12u1","3.0.18-1~deb12u2","A medium vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2018-6829","High","libgcrypt20","1.10.1-3","","A low vulnerability in deb package: libgcrypt20, version 1.10.1-3 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgcrypt20"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2019-1010024","Medium","libc6","2.36-9+deb12u10","","A low vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2026-0915","High","libc6","2.36-9+deb12u10","","A high vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-8715","High","libpq5","15.12-0+deb12u2","15.14-0+deb12u1","A high vulnerability in deb package: libpq5, version 15.12-0+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libpq5"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-1390","Medium","libcap2","1:2.66-4","1:2.66-4+deb12u1","A medium vulnerability in deb package: libcap2, version 1:2.66-4 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libcap2"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-69420","High","libssl3","3.0.15-1~deb12u1","3.0.18-1~deb12u2","A high vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-69419","High","libssl3","3.0.15-1~deb12u1","3.0.18-1~deb12u2","A high vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-9230","High","libssl3","3.0.15-1~deb12u1","3.0.17-1~deb12u3","A high vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-12817","Low","libpq5","15.12-0+deb12u2","15.15-0+deb12u1","A low vulnerability in deb package: libpq5, version 15.12-0+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libpq5"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2010-4756","Medium","libc6","2.36-9+deb12u10","","A low vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-14819","Medium","libcurl4","7.88.1-10+deb12u12","","A medium vulnerability in deb package: libcurl4, version 7.88.1-10+deb12u12 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libcurl4"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2026-22795","Low","libssl3","3.0.15-1~deb12u1","3.0.18-1~deb12u2","A low vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2019-1010023","High","libc6","2.36-9+deb12u10","","A low vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-9232","Medium","libssl3","3.0.15-1~deb12u1","3.0.17-1~deb12u3","A medium vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-8714","High","libpq5","15.12-0+deb12u2","15.14-0+deb12u1","A high vulnerability in deb package: libpq5, version 15.12-0+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libpq5"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-29478","Medium","fluent-bit","4.0.1","","A medium vulnerability in binary package: fluent-bit, version 4.0.1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /fluent-bit/bin/fluent-bit"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2026-0861","High","libc6","2.36-9+deb12u10","","A high vulnerability in deb package: libc6, version 2.36-9+deb12u10 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libc6"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2025-68160","Medium","libssl3","3.0.15-1~deb12u1","3.0.18-1~deb12u2","A medium vulnerability in deb package: libssl3, version 3.0.15-1~deb12u1 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libssl3"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2024-26462","Medium","libgssapi-krb5-2","1.20.1-2+deb12u2","1.20.1-2+deb12u3","A medium vulnerability in deb package: libgssapi-krb5-2, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libgssapi-krb5-2"
"qubership-logging-operator","grype","docker.io/fluent/fluent-bit:4.0.1","CVE-2024-26462","Medium","libk5crypto3","1.20.1-2+deb12u2","1.20.1-2+deb12u3","A medium vulnerability in deb package: libk5crypto3, version 1.20.1-2+deb12u2 was found in image docker.io/fluent/fluent-bit:4.0.1 at: /var/lib/dpkg/status.d/libk5crypto3"
